2020-08-21 21:03:49,641 WARNING  From /Users/richard/miniconda3/envs/vesper-0.4.8/lib/python3.6/site-packages/vesper/mpg_ranch/nfc_coarse_classifier_3_0/dataset_utils.py:25: The name tf.FixedLenFeature is deprecated. Please use tf.io.FixedLenFeature instead.
2020-08-21 21:03:50,946 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-10.
2020-08-21 21:03:50,948 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,951 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-11.
2020-08-21 21:03:50,953 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,956 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-12.
2020-08-21 21:03:50,957 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,960 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-13.
2020-08-21 21:03:50,961 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,965 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-14.
2020-08-21 21:03:50,966 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,969 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-15.
2020-08-21 21:03:50,971 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,975 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-16.
2020-08-21 21:03:50,977 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,980 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-17.
2020-08-21 21:03:50,981 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,984 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-18.
2020-08-21 21:03:50,986 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,989 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-19.
2020-08-21 21:03:50,990 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,994 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-20.
2020-08-21 21:03:50,995 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:50,999 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-21.
2020-08-21 21:03:51,000 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,004 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-22.
2020-08-21 21:03:51,005 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,009 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-23.
2020-08-21 21:03:51,010 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,013 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-24.
2020-08-21 21:03:51,015 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,017 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-25.
2020-08-21 21:03:51,019 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,022 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-26.
2020-08-21 21:03:51,023 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,027 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-27.
2020-08-21 21:03:51,029 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,031 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-28.
2020-08-21 21:03:51,032 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,036 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-29.
2020-08-21 21:03:51,037 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,041 INFO     Exporter will visit 0 clips for detector "Old Bird Tseep Detector Redux 1.1", station "MSGR", mic output "21c Output", and date 2020-12-30.
2020-08-21 21:03:51,042 INFO     Exported 0 of 0 visited clips.
2020-08-21 21:03:51,052 INFO     Job completed.
